Ora,Prezzo_Vero,PSO_Azione,PSO_SOC,PSO_Profitto_Istantaneo,PSO_Profitto_Cum,PPO_Azione,PPO_SOC,PPO_Profitto_Istantaneo,PPO_Profitto_Cum
3930,132.18,-1.4442482850038614,0.1,-0.0,734.5371729495313,-0.56,0.1,-0.0,3899.096182781774
3931,139.16,0.37037167852412933,0.18796327364948073,-51.540922783417834,682.9962501661134,-1.5,0.1,-0.0,3899.096182781774
3932,130.25335,-1.807346478754745,0.1,41.361614962019836,724.3578651281333,-0.72,0.1,-0.0,3899.096182781774
3933,111.69,0.5177086412857665,0.22295580230536954,-57.82287814520726,666.5349869829261,-0.06000000000000005,0.1,-0.0,3899.096182781774
3934,106.57901,-1.5524549350240489,0.09999999999999999,47.30727273729783,713.8422597202239,-0.72,0.1,-0.0,3899.096182781774
3935,102.81757,-1.8701277267779237,0.09999999999999999,-0.0,713.8422597202239,-1.06,0.1,-0.0,3899.096182781774
3936,98.74155,-0.5871610481303384,0.09999999999999999,-0.0,713.8422597202239,-0.56,0.1,-0.0,3899.096182781774
3937,93.89638,1.7663843261357943,0.5195162774572512,-165.85709391289046,547.9851658073334,-0.56,0.1,-0.0,3899.096182781774
3938,86.08746,1.1643846212616782,0.7960576250068997,-100.23891450747986,447.7462512998535,-0.24,0.1,-0.0,3899.096182781774
3939,87.2,-1.7521464709365384,0.33496644844465273,145.14781365238284,592.8940649522364,-1.2999999999999998,0.1,-0.0,3899.096182781774
3940,93.24393,-1.1934488963108958,0.1,79.09219420674972,671.9862591589861,-0.6599999999999999,0.1,-0.0,3899.096182781774
3941,109.77,-0.144605673142022,0.1,-0.0,671.9862591589861,-0.24,0.1,-0.0,3899.096182781774
3942,123.05584,0.5745418146622705,0.23645368098228925,-70.70072561839001,601.285533540596,-0.6599999999999999,0.1,-0.0,3899.096182781774
3943,133.91,-1.7759027961705884,0.1,65.96376983742145,667.2493033780174,-1.1600000000000001,0.1,-0.0,3899.096182781774
3944,112.39,-1.5064685992815834,0.1,-0.0,667.2493033780174,-0.56,0.1,-0.0,3899.096182781774
3945,107.41,0.28566359894378657,0.16784510474914932,-30.683127162552115,636.5661762154654,-0.24,0.1,-0.0,3899.096182781774
3946,96.52894,1.1459180836903577,0.44000064962560925,-110.61425794546153,525.9519182700038,-1.92,0.1,-0.0,3899.096182781774
3947,76.43762,-0.6072941163401091,0.28018640848347526,44.099111048389,570.0510293183928,-1.8599999999999999,0.1,-0.0,3899.096182781774
3948,74.03076,0.43753245676235686,0.384100366964535,-32.39086029878442,537.6601690196084,-1.2,0.1,-0.0,3899.096182781774
